transaction_amt,reported_amt,customer_id,invoice_id,transaction_date,currency
1128.89,1128.93,C00124,INV728074,2026-04-15,EUR
660.84,660.74,C00396,INV772556,2026-06-30,EUR
847.63,847.75,C00158,INV996929,2026-05-18,GBP
1113.01,1112.86,C00241,INV453449,2026-06-24,EUR
1907.85,1907.76,C00148,INV723309,2026-03-10,GBP
663.25,663.32,C00172,INV642818,2026-03-20,EUR
1187.92,1187.93,C00098,INV820480,2026-02-05,GBP
1753.99,1753.99,C00327,INV359026,2026-01-31,GBP
30609.49,30609.34,C00248,INV851872,2026-03-04,INR
84583.1,84583.15,C00002,INV169778,2026-04-07,INR
109172.56,109172.49,C00102,INV378607,2026-03-12,INR
1776.77,1776.8,C00093,INV228887,2026-01-31,EUR
506.42,460.17,C00050,INV879116,2026-03-10,EUR
167374.02,167373.86,C00124,INV341684,2026-03-14,INR
841.87,783.68,C00391,INV330552,2026-01-06,GBP
2125.83,2084.36,C00049,INV358152,2026-05-05,USD
970.18,970.13,C00223,INV707794,2026-06-21,GBP
9029.65,9029.47,C00077,INV875070,2026-04-24,INR
93822.88,93822.85,C00224,INV927942,2026-06-22,INR
1453.89,1453.72,C00074,INV837627,2026-02-22,GBP
158602.85,158602.96,C00141,INV360849,2026-04-01,INR
1588.84,1588.55,C00331,INV831466,2026-05-25,EUR
164529.76,164529.55,C00218,INV193806,2026-04-22,INR
1690.31,1714.66,C00019,INV499973,2026-02-26,EUR
628.17,628.06,C00232,INV256268,2026-05-15,GBP
1582.69,1582.83,C00119,INV196753,2026-05-14,USD
129692.59,123043.45,C00217,INV276083,2026-03-15,INR
1419.32,1419.49,C00399,INV585005,2026-05-17,USD
114.13,106.91,C00393,INV385566,2026-03-25,EUR
417.3,417.38,C00294,INV921200,2026-03-03,GBP
81.39,81.41,C00194,INV242505,2026-01-11,USD
136135.08,136135.09,C00332,INV644898,2026-04-14,INR
1784.31,1784.19,C00258,INV999601,2026-04-15,EUR
136304.49,136304.66,C00196,INV494206,2026-06-04,INR
74363.14,78506.06,C00303,INV928924,2026-02-07,INR
77765.0,82046.57,C00239,INV847519,2026-05-05,INR
1393.0,1392.91,C00028,INV467583,2026-03-17,GBP
166347.43,169533.88,C00021,INV988326,2026-05-12,INR
1606.23,1606.14,C00261,INV329317,2026-01-16,USD
1862.41,1862.42,C00189,INV153389,2026-03-25,GBP
994.58,994.37,C00079,INV964774,2026-06-20,USD
747.34,726.42,C00316,INV502537,2026-02-20,USD
136.42,136.25,C00108,INV100594,2026-04-20,GBP
132386.33,132386.31,C00059,INV183854,2026-02-12,INR
1451.19,1451.06,C00324,INV797241,2026-03-08,GBP
1099.63,1099.76,C00116,INV954517,2026-06-02,EUR
2020.05,2019.88,C00303,INV414931,2026-04-14,USD
74973.87,74973.75,C00079,INV203386,2026-03-05,INR
1481.94,1333.42,C00320,INV604547,2026-03-04,EUR
366.11,366.16,C00171,INV488371,2026-05-02,USD
109646.88,109647.09,C00121,INV400383,2026-04-14,INR
1864.58,1864.76,C00043,INV934870,2026-01-26,USD
139.62,139.87,C00027,INV102188,2026-06-28,EUR
691.93,691.68,C00342,INV699782,2026-06-29,GBP
491.24,491.31,C00099,INV927895,2026-01-11,USD
415.45,415.46,C00314,INV398262,2026-05-15,USD
1885.09,1885.01,C00353,INV397477,2026-05-08,EUR
1706.21,1706.1,C00151,INV785233,2026-05-11,GBP
400.62,382.18,C00124,INV583694,2026-03-25,EUR
1526.03,1638.39,C00395,INV448890,2026-01-19,GBP
13559.63,13559.81,C00336,INV135479,2026-02-23,INR
916.65,763.12,C00255,INV586019,2026-04-10,EUR
1833.12,1832.88,C00385,INV694090,2026-06-18,GBP
1356.35,1356.3,C00022,INV247158,2026-03-27,EUR
65.58,65.58,C00365,INV459622,2026-01-03,GBP
1638.84,1639.14,C00171,INV813404,2026-02-24,EUR
1774.6,1774.62,C00223,INV907101,2026-06-06,EUR
123.35,123.3,C00146,INV448762,2026-04-27,USD
1026.95,945.05,C00162,INV975353,2026-04-29,EUR
1735.87,1683.7,C00003,INV656524,2026-04-12,GBP
142898.92,142899.02,C00009,INV626124,2026-05-18,INR
1730.71,1730.85,C00274,INV793411,2026-05-08,EUR
770.29,811.56,C00008,INV818362,2026-02-15,EUR
476.35,489.14,C00344,INV369581,2026-06-18,GBP
2101.14,2101.0,C00063,INV994467,2026-01-20,EUR
896.82,896.81,C00392,INV573213,2026-02-15,USD
851.28,851.42,C00043,INV473564,2026-06-07,GBP
432.87,433.12,C00033,INV270175,2026-06-08,USD
942.1,942.04,C00016,INV456705,2026-06-11,GBP
1318.94,1319.14,C00318,INV768455,2026-02-12,EUR
84259.15,79228.5,C00199,INV437865,2026-05-07,INR
1818.49,1818.55,C00213,INV886151,2026-06-16,GBP
1225.7,1311.66,C00304,INV242365,2026-05-24,USD
277.41,277.71,C00275,INV962102,2026-03-04,GBP
2061.87,2061.87,C00195,INV260470,2026-06-28,GBP
157163.35,157163.41,C00012,INV127417,2026-03-18,INR
709.36,709.41,C00059,INV199779,2026-01-26,GBP
1690.15,1811.3,C00026,INV389946,2026-01-21,EUR
1934.43,1934.29,C00052,INV523257,2026-05-22,GBP
1323.09,1323.01,C00036,INV198896,2026-01-14,EUR
1509.87,1569.23,C00136,INV266521,2026-05-19,USD
1843.57,1843.41,C00241,INV329027,2026-06-11,USD
2197.68,2197.52,C00349,INV648379,2026-04-15,USD
1827.3,1827.25,C00314,INV799276,2026-04-21,EUR
1502.08,1501.78,C00138,INV361127,2026-05-29,GBP
147528.09,147528.37,C00303,INV300450,2026-01-30,INR
602.49,602.77,C00365,INV142159,2026-03-05,EUR
1657.48,1626.1,C00295,INV102954,2026-03-12,USD
964.56,964.38,C00211,INV497121,2026-04-05,GBP
587.1,566.99,C00341,INV999797,2026-04-01,EUR
54603.08,56498.64,C00269,INV403114,2026-01-16,INR
53232.73,53232.66,C00179,INV417923,2026-05-31,INR
90032.95,90033.22,C00113,INV559411,2026-02-11,INR
1181.92,1182.1,C00057,INV380678,2026-05-11,EUR
2396.31,2396.58,C00033,INV694706,2026-04-14,USD
77.18,77.21,C00322,INV621180,2026-05-23,EUR
684.93,685.11,C00001,INV604385,2026-05-26,GBP
2116.19,2116.26,C00322,INV521478,2026-05-31,EUR
551.98,552.25,C00024,INV999464,2026-03-04,GBP
2248.14,2248.44,C00053,INV692612,2026-01-05,USD
1147.9,983.53,C00349,INV675215,2026-01-19,USD
250.71,250.47,C00330,INV717219,2026-01-31,GBP
1222.49,1290.1,C00023,INV599135,2026-03-06,EUR
1234.38,1234.64,C00052,INV193019,2026-04-16,GBP
1405.95,1334.31,C00014,INV874793,2026-04-26,EUR
200.52,234.9,C00102,INV239070,2026-02-20,EUR
1898.36,1727.01,C00352,INV552798,2026-06-10,GBP
592.52,592.38,C00392,INV265186,2026-01-28,USD
1407.45,1407.25,C00232,INV265042,2026-05-14,GBP
1688.54,1688.42,C00162,INV372869,2026-04-24,GBP
45204.12,45204.39,C00047,INV709644,2026-05-18,INR
95642.03,95641.87,C00203,INV781212,2026-01-29,INR
1228.02,1182.77,C00026,INV633112,2026-02-02,EUR
1881.02,1881.1,C00092,INV146156,2026-03-27,EUR
1605.56,1605.36,C00320,INV563835,2026-05-13,EUR
1641.62,1641.75,C00016,INV134714,2026-03-12,GBP
225.37,225.55,C00085,INV894357,2026-01-22,GBP
112.72,112.65,C00030,INV925717,2026-04-23,GBP
1718.04,1718.03,C00386,INV406328,2026-01-30,GBP
2074.94,2074.66,C00078,INV284260,2026-05-06,USD
47982.25,47982.15,C00014,INV146290,2026-04-22,INR
541.04,540.88,C00272,INV257242,2026-04-03,GBP
1661.69,1731.48,C00339,INV151378,2026-03-24,GBP
1378.26,1378.42,C00124,INV530108,2026-04-15,EUR
1778.25,1778.27,C00065,INV167648,2026-06-12,EUR
1854.55,1854.78,C00134,INV755966,2026-05-23,USD
1195.32,1116.01,C00194,INV853067,2026-03-05,EUR
916.39,916.53,C00209,INV412042,2026-02-13,GBP
157852.73,157852.6,C00110,INV209149,2026-05-16,INR
157856.72,157856.89,C00081,INV471904,2026-06-11,INR
2016.81,1856.09,C00175,INV669868,2026-06-22,GBP
1929.2,1928.97,C00263,INV703675,2026-03-13,GBP
355.96,355.86,C00142,INV447656,2026-03-03,EUR
575.23,575.25,C00150,INV350417,2026-03-16,USD
348.49,335.51,C00363,INV228115,2026-05-31,GBP
663.45,703.24,C00311,INV308266,2026-05-20,USD
2394.03,2393.93,C00371,INV180573,2026-04-15,USD
2157.28,2204.78,C00237,INV625004,2026-04-10,USD
1084.35,1214.74,C00172,INV916455,2026-01-08,USD
1930.01,1929.95,C00306,INV225515,2026-03-09,GBP
1709.37,1709.42,C00069,INV160759,2026-06-06,GBP
1769.65,1769.59,C00116,INV342587,2026-01-28,GBP
384.99,384.74,C00111,INV736032,2026-02-13,EUR
2154.61,2154.81,C00357,INV882254,2026-03-07,USD
896.73,896.46,C00399,INV930505,2026-06-11,USD
391.66,391.95,C00060,INV882597,2026-06-27,USD
1363.82,1363.93,C00185,INV509563,2026-05-14,EUR
505.95,506.14,C00382,INV323193,2026-01-19,GBP
1404.19,1403.98,C00224,INV699828,2026-05-11,EUR
680.17,680.46,C00149,INV886078,2026-02-23,GBP
1182.59,1130.13,C00153,INV348958,2026-02-19,GBP
1694.2,1627.97,C00028,INV207452,2026-06-07,USD
984.34,984.28,C00294,INV290608,2026-03-16,GBP
56872.04,56872.1,C00393,INV754818,2026-06-03,INR
72217.3,72217.15,C00046,INV647579,2026-06-03,INR
1948.96,1949.23,C00151,INV122306,2026-03-26,USD
1968.41,1968.35,C00095,INV979950,2026-02-18,USD
1773.22,1877.26,C00209,INV752442,2026-05-24,USD
44919.31,44919.21,C00090,INV885673,2026-06-14,INR
1400.81,1436.76,C00333,INV355812,2026-06-19,GBP
80975.94,85095.23,C00340,INV223527,2026-03-30,INR
250.73,250.64,C00279,INV809418,2026-06-01,GBP
1439.54,1439.7,C00111,INV115658,2026-06-11,USD
573.94,573.96,C00293,INV453215,2026-05-16,GBP
120.09,119.92,C00261,INV385109,2026-03-03,GBP
25437.19,25437.12,C00308,INV509650,2026-01-02,INR
547.87,564.31,C00042,INV800779,2026-02-21,USD
1564.97,1564.78,C00042,INV407269,2026-06-06,GBP
1405.46,1405.32,C00299,INV564848,2026-06-11,EUR
83579.39,79109.18,C00227,INV727924,2026-05-07,INR
266.11,266.36,C00177,INV120407,2026-06-02,EUR
212.27,212.37,C00290,INV833248,2026-01-13,EUR
570.45,570.58,C00100,INV308078,2026-03-09,USD
1230.18,1230.42,C00177,INV520806,2026-02-13,EUR
475.39,475.68,C00041,INV732214,2026-02-12,USD
2149.8,2150.03,C00240,INV619829,2026-03-23,EUR
404.13,414.68,C00158,INV377451,2026-05-20,GBP
48772.04,47928.28,C00142,INV398593,2026-01-25,INR
33258.46,31544.29,C00342,INV638329,2026-04-29,INR
964.32,964.49,C00134,INV644656,2026-01-27,EUR
99387.98,99388.19,C00120,INV894693,2026-06-25,INR
977.27,977.39,C00210,INV130573,2026-02-15,GBP
15690.57,15690.57,C00207,INV813813,2026-05-20,INR
871.13,841.07,C00008,INV482820,2026-04-14,EUR
83274.41,79999.0,C00348,INV791593,2026-01-23,INR
1279.56,1279.59,C00038,INV698336,2026-05-14,EUR
1658.03,1657.81,C00121,INV550846,2026-05-17,GBP
1777.2,1777.33,C00018,INV734563,2026-01-10,GBP
1786.12,1785.86,C00332,INV236302,2026-03-06,GBP
2023.36,2061.54,C00178,INV573813,2026-01-22,GBP
37683.18,37683.15,C00230,INV509464,2026-03-02,INR
1820.97,1821.0,C00315,INV166564,2026-04-08,USD
61020.35,61020.35,C00259,INV621379,2026-06-09,INR
1451.97,1452.09,C00349,INV649859,2026-01-10,GBP
1458.65,1416.57,C00387,INV509106,2026-01-08,GBP
999.8,1046.14,C00138,INV363408,2026-03-29,GBP
1644.84,1644.67,C00325,INV239563,2026-06-13,EUR
477.9,477.8,C00175,INV524569,2026-02-19,USD
1295.7,1295.53,C00176,INV507976,2026-05-04,EUR
276.67,276.39,C00053,INV334412,2026-05-16,GBP
7735.67,7735.66,C00266,INV375617,2026-06-15,INR
1331.29,1331.48,C00134,INV335097,2026-06-24,GBP
1251.88,1251.74,C00247,INV728098,2026-01-20,USD
1034.76,1034.58,C00187,INV320395,2026-01-10,USD
1811.36,1811.2,C00188,INV749466,2026-02-25,EUR
31195.14,31195.32,C00163,INV148016,2026-04-20,INR
936.34,903.85,C00019,INV914044,2026-03-14,USD
838.9,839.06,C00388,INV601233,2026-06-04,EUR
2014.46,2014.68,C00071,INV446966,2026-04-13,EUR
29188.34,29188.35,C00387,INV571628,2026-05-30,INR
2027.65,2027.78,C00278,INV762880,2026-06-21,GBP
1917.39,1917.35,C00092,INV626417,2026-06-07,GBP
95.14,95.19,C00070,INV992351,2026-03-27,USD
1635.21,1635.1,C00122,INV237497,2026-03-01,USD
1242.88,1242.99,C00166,INV456442,2026-02-23,USD
847.08,846.87,C00146,INV992466,2026-03-14,GBP
1750.2,1750.35,C00217,INV570815,2026-06-26,EUR
647.34,614.29,C00264,INV874633,2026-02-03,GBP
375.04,374.8,C00033,INV232430,2026-02-04,EUR
672.29,672.0,C00047,INV644830,2026-04-07,USD
36616.41,36616.39,C00207,INV643876,2026-02-12,INR
375.7,269.56,C00288,INV758227,2026-03-08,GBP
1240.17,1216.52,C00374,INV207216,2026-04-08,EUR
37575.98,37575.7,C00368,INV863681,2026-02-20,INR
2007.54,1917.29,C00080,INV704659,2026-02-16,EUR
651.78,651.9,C00328,INV417926,2026-06-18,USD
638.24,638.39,C00164,INV682949,2026-03-04,EUR
596.4,596.45,C00083,INV947502,2026-05-07,EUR
1540.73,1540.69,C00093,INV568531,2026-05-08,USD
1693.46,1693.29,C00170,INV358462,2026-02-11,USD
1175.35,1175.63,C00297,INV685432,2026-03-25,EUR
1177.88,1177.74,C00204,INV864624,2026-02-04,GBP
93535.19,93535.1,C00311,INV950219,2026-05-22,INR
1151.38,1151.63,C00342,INV639318,2026-02-23,GBP
573.29,573.47,C00009,INV391640,2026-01-11,EUR
919.47,919.73,C00236,INV169634,2026-03-24,USD
1635.85,1635.95,C00399,INV256463,2026-01-24,USD
1103.22,1103.47,C00102,INV601186,2026-01-24,GBP
174297.56,170938.25,C00241,INV186662,2026-05-28,INR
2038.09,2037.87,C00081,INV223815,2026-01-30,EUR
1005.85,1005.57,C00060,INV218184,2026-01-30,USD
1962.1,1962.24,C00339,INV878651,2026-02-04,GBP
1153.74,1153.97,C00293,INV301792,2026-01-10,GBP
1979.7,1979.64,C00077,INV901489,2026-03-19,USD
765.74,765.45,C00173,INV109166,2026-05-15,EUR
2131.15,2228.74,C00359,INV988010,2026-06-01,EUR
94.86,94.63,C00066,INV917070,2026-06-20,GBP
1219.43,1249.24,C00218,INV476455,2026-03-12,EUR
2331.05,2331.05,C00073,INV605258,2026-02-09,USD
1601.13,1600.84,C00307,INV749513,2026-01-16,EUR
2083.17,2082.97,C00065,INV395068,2026-02-28,EUR
1799.0,1799.24,C00114,INV835262,2026-06-25,USD
58945.38,56297.35,C00289,INV905738,2026-04-14,INR
1038.33,1038.18,C00218,INV984479,2026-04-06,GBP
1422.96,1243.63,C00057,INV146266,2026-04-22,USD
1696.14,1696.17,C00052,INV571152,2026-05-22,EUR
966.31,951.89,C00373,INV802749,2026-05-13,USD
326.03,326.22,C00210,INV574966,2026-02-20,USD
877.26,876.97,C00272,INV388932,2026-03-15,GBP
1510.66,1510.66,C00179,INV657519,2026-04-22,EUR
887.71,887.5,C00288,INV105732,2026-02-22,USD
780.6,780.38,C00224,INV512744,2026-04-23,GBP
2451.17,2451.22,C00017,INV160377,2026-05-02,USD
1504.2,1564.53,C00026,INV568641,2026-01-18,USD
1503.77,1441.78,C00294,INV103173,2026-05-25,GBP
1921.65,1921.65,C00332,INV970455,2026-05-31,GBP
1508.57,1508.45,C00102,INV585750,2026-02-27,USD
88981.08,88980.92,C00051,INV255650,2026-04-16,INR
1111.39,1111.43,C00224,INV291905,2026-02-14,GBP
80387.73,80387.83,C00008,INV170249,2026-01-30,INR
1816.2,1780.6,C00240,INV153457,2026-01-07,EUR
1985.18,1985.29,C00049,INV990890,2026-06-11,GBP
151349.05,151349.1,C00076,INV217395,2026-06-07,INR
2325.94,2325.91,C00037,INV673170,2026-03-16,USD
866.19,733.34,C00293,INV561744,2026-04-02,EUR
1777.92,1748.78,C00243,INV798964,2026-05-02,GBP
79108.04,79107.83,C00346,INV956835,2026-02-10,INR
129841.85,129842.02,C00341,INV766253,2026-04-11,INR
48419.52,48419.62,C00058,INV471835,2026-05-29,INR
297.93,298.03,C00171,INV857979,2026-06-26,EUR
127851.93,127852.0,C00094,INV407075,2026-06-14,INR
984.43,940.39,C00369,INV377695,2026-04-09,EUR
149465.97,149466.0,C00073,INV267570,2026-01-27,INR
2403.57,2403.41,C00258,INV701746,2026-02-02,USD
97261.63,97261.37,C00071,INV371090,2026-01-11,INR
258.72,258.57,C00046,INV414467,2026-01-06,USD
565.54,527.0,C00105,INV849453,2026-06-19,EUR
1967.02,1967.17,C00206,INV448599,2026-03-24,USD
983.59,983.45,C00135,INV230620,2026-05-07,EUR
164521.96,164522.12,C00206,INV986180,2026-05-26,INR
145.34,145.04,C00305,INV664385,2026-02-02,GBP
95470.03,95470.2,C00283,INV252526,2026-04-13,INR
634.51,634.76,C00202,INV757027,2026-03-25,EUR
104263.74,104263.96,C00357,INV748591,2026-06-28,INR
160.57,57.25,C00302,INV373907,2026-03-25,GBP
164.76,164.9,C00357,INV500021,2026-04-03,EUR
27008.53,27008.39,C00107,INV541711,2026-02-28,INR
98.58,98.46,C00195,INV609092,2026-04-06,USD
825.09,825.23,C00092,INV149239,2026-05-29,GBP
33320.12,33320.38,C00221,INV621670,2026-05-23,INR
104961.78,104961.67,C00187,INV613832,2026-03-22,INR
1366.34,1366.19,C00099,INV919209,2026-03-23,EUR
55608.33,57911.89,C00067,INV995786,2026-04-14,INR
2335.24,2121.8,C00005,INV828542,2026-02-28,USD
112322.8,112322.56,C00356,INV788541,2026-04-20,INR
1797.65,1797.83,C00364,INV204768,2026-02-15,GBP
88052.43,88052.37,C00031,INV106416,2026-06-13,INR
1338.47,1338.18,C00101,INV182976,2026-05-07,EUR
147098.07,155355.72,C00070,INV853169,2026-03-11,INR
525.07,525.0,C00118,INV871139,2026-02-22,GBP
927.86,927.66,C00237,INV681023,2026-05-17,USD
1761.21,1761.5,C00344,INV684572,2026-02-02,USD
2365.87,2366.01,C00017,INV808649,2026-03-10,USD
2365.6,2365.67,C00058,INV246741,2026-02-20,USD
2260.83,2260.94,C00231,INV559683,2026-05-06,USD
124889.52,124889.76,C00087,INV132196,2026-02-12,INR
227.08,226.81,C00336,INV669273,2026-04-01,USD
1758.72,1758.51,C00017,INV505393,2026-03-26,EUR
720.89,720.97,C00170,INV988951,2026-06-09,EUR
1146.11,1146.4,C00367,INV515591,2026-01-27,USD
932.09,932.11,C00131,INV802573,2026-03-13,GBP
1579.29,1579.38,C00244,INV732047,2026-04-03,USD
991.25,991.47,C00124,INV774915,2026-06-21,GBP
125854.99,129270.17,C00301,INV653327,2026-04-09,INR
1167.58,1315.12,C00141,INV980537,2026-05-03,USD
1841.4,1769.1,C00138,INV238622,2026-03-06,EUR
1410.29,1410.12,C00331,INV791568,2026-02-08,USD
1428.05,1398.87,C00365,INV706154,2026-02-14,USD
1013.97,1014.05,C00355,INV647379,2026-01-05,USD
38136.4,38136.16,C00367,INV504995,2026-06-21,INR
1454.24,1453.97,C00284,INV403419,2026-01-16,EUR
1368.69,1368.91,C00216,INV921075,2026-05-04,GBP
1556.0,1556.15,C00347,INV928485,2026-05-31,GBP
2053.7,2053.44,C00190,INV957074,2026-02-16,USD
2433.31,2594.51,C00224,INV553876,2026-01-06,USD
2238.18,2238.07,C00361,INV981562,2026-01-23,USD
90.69,90.65,C00396,INV748663,2026-04-13,GBP
1208.05,1273.06,C00151,INV680870,2026-05-21,EUR
97599.26,97599.34,C00286,INV682400,2026-05-19,INR
977.81,943.38,C00187,INV132122,2026-06-07,USD
1124.5,1124.51,C00045,INV239147,2026-02-02,USD
237.54,237.58,C00195,INV115406,2026-05-24,EUR
892.19,892.31,C00237,INV478752,2026-02-05,USD
463.79,463.88,C00250,INV411215,2026-06-21,EUR
341.05,352.96,C00048,INV738112,2026-02-07,GBP
1824.83,1824.94,C00363,INV377174,2026-04-26,USD
106146.13,109951.83,C00024,INV434454,2026-04-06,INR
233.35,233.62,C00376,INV152199,2026-05-28,USD
1875.43,1798.39,C00109,INV967466,2026-04-28,EUR
1338.81,1338.94,C00046,INV609057,2026-01-02,USD
255.42,255.12,C00070,INV540071,2026-03-03,USD
1632.38,1632.08,C00180,INV689780,2026-01-17,USD
135818.02,127914.43,C00056,INV955933,2026-02-15,INR
220.97,226.34,C00103,INV145980,2026-01-14,EUR
1713.89,1713.87,C00288,INV845932,2026-05-10,GBP
617.6,617.74,C00212,INV461353,2026-06-01,EUR
1797.3,1797.04,C00243,INV312005,2026-06-09,EUR
1305.98,1305.96,C00024,INV261196,2026-03-08,GBP
1186.16,1185.95,C00373,INV477427,2026-03-17,EUR
2449.21,2449.04,C00208,INV386270,2026-05-16,USD
420.83,421.12,C00278,INV627832,2026-03-06,GBP
168.27,168.39,C00208,INV244598,2026-06-11,GBP
2020.28,2020.42,C00230,INV749985,2026-04-11,GBP
2263.6,2263.32,C00277,INV449497,2026-01-03,USD
2381.52,2381.58,C00120,INV204574,2026-06-03,USD
2029.17,2028.98,C00073,INV444492,2026-06-25,USD
1582.78,1583.04,C00208,INV851919,2026-06-12,USD
458.17,458.08,C00001,INV186709,2026-06-24,EUR
1918.1,1918.32,C00081,INV537970,2026-01-16,USD
1352.78,1174.48,C00336,INV819727,2026-02-16,GBP
167881.31,167881.36,C00361,INV300553,2026-01-26,INR
1897.41,1897.48,C00119,INV798799,2026-04-04,USD
2251.38,2194.43,C00105,INV823548,2026-03-19,USD
1597.0,1597.07,C00278,INV414459,2026-01-17,USD
1459.49,1339.65,C00178,INV896881,2026-02-14,GBP
1042.64,894.24,C00330,INV120155,2026-05-05,USD
2246.96,2302.41,C00399,INV829234,2026-03-09,USD
1818.25,1818.23,C00158,INV709278,2026-05-26,GBP
1750.02,1749.95,C00168,INV108440,2026-02-10,GBP
1048.48,1048.58,C00201,INV292565,2026-03-07,EUR
775.09,775.13,C00113,INV927616,2026-05-27,EUR
99677.43,99677.44,C00347,INV148648,2026-06-14,INR
293.89,293.76,C00078,INV222314,2026-03-04,USD
1195.23,1195.44,C00234,INV450311,2026-06-23,GBP
1863.41,1863.62,C00088,INV722245,2026-02-17,USD
858.19,858.17,C00005,INV827937,2026-04-18,EUR
1776.46,1776.16,C00001,INV566529,2026-01-07,EUR
34910.44,34910.69,C00359,INV276421,2026-02-18,INR
140240.45,140240.28,C00371,INV104483,2026-02-01,INR
698.41,698.39,C00282,INV677347,2026-04-06,GBP
1330.57,1330.56,C00196,INV683021,2026-06-30,USD
1366.44,1366.24,C00035,INV674083,2026-06-29,EUR
2090.68,2090.67,C00170,INV426098,2026-05-11,GBP
597.28,597.06,C00091,INV677974,2026-01-01,USD
751.37,779.32,C00130,INV192988,2026-02-09,USD
27143.27,27142.98,C00185,INV705316,2026-01-17,INR
1552.22,1552.22,C00026,INV390453,2026-01-10,EUR
1817.2,1766.29,C00125,INV491046,2026-02-02,USD
192.35,192.31,C00002,INV815319,2026-04-12,EUR
329.32,215.91,C00204,INV712957,2026-04-28,GBP
995.05,995.07,C00241,INV413039,2026-06-24,USD
2118.0,2117.8,C00135,INV359985,2026-01-31,USD
1095.91,1096.19,C00104,INV224272,2026-05-26,USD
73950.21,70183.28,C00236,INV889727,2026-04-17,INR
774.39,774.35,C00156,INV709446,2026-04-03,USD
910.34,910.27,C00310,INV907623,2026-02-20,GBP
356.89,356.68,C00067,INV987629,2026-04-27,EUR
102090.92,102091.02,C00341,INV244121,2026-02-25,INR
1273.04,1273.3,C00274,INV870653,2026-01-26,USD
1584.89,1584.72,C00371,INV426248,2026-02-07,EUR
634.74,634.97,C00123,INV240486,2026-05-24,GBP
650.76,685.99,C00187,INV657453,2026-06-20,USD
86708.28,86708.53,C00208,INV129349,2026-06-21,INR
1512.7,1512.83,C00256,INV446895,2026-05-25,GBP
1211.21,1211.14,C00103,INV478003,2026-06-12,GBP
65070.07,65070.09,C00033,INV551839,2026-06-02,INR
438.14,551.2,C00317,INV421230,2026-01-03,GBP
87.63,87.47,C00229,INV290551,2026-04-12,GBP
1011.23,1011.32,C00137,INV290413,2026-05-31,USD
2074.24,2074.13,C00127,INV931141,2026-05-30,EUR
173183.85,173183.56,C00291,INV532694,2026-01-15,INR
2069.12,2069.15,C00254,INV656615,2026-05-17,USD
1402.2,1553.05,C00163,INV264016,2026-01-24,GBP
289.35,289.57,C00349,INV782084,2026-03-08,GBP
1074.43,1074.41,C00355,INV654735,2026-06-23,USD
24508.15,24508.24,C00205,INV815095,2026-02-03,INR
110.16,110.17,C00079,INV953196,2026-01-12,GBP
1250.9,1250.88,C00013,INV259365,2026-01-12,USD
1542.2,1542.03,C00218,INV127755,2026-02-19,USD
2278.41,2278.2,C00254,INV272468,2026-04-12,USD
467.22,467.13,C00370,INV128090,2026-04-11,EUR
404.71,404.68,C00338,INV816057,2026-04-06,GBP
73.03,73.27,C00268,INV732700,2026-06-29,EUR
1094.84,1094.59,C00116,INV235478,2026-02-26,GBP
26138.8,26138.6,C00024,INV636294,2026-01-13,INR
66988.63,66988.82,C00020,INV203463,2026-02-21,INR
2118.87,2119.05,C00286,INV810694,2026-05-22,EUR
88733.36,88733.51,C00363,INV899061,2026-06-11,INR
2162.66,2162.37,C00108,INV327216,2026-02-03,EUR
1810.45,1810.55,C00130,INV261447,2026-01-28,GBP
932.71,933.01,C00092,INV869919,2026-06-25,EUR
1890.06,1890.24,C00336,INV151704,2026-02-24,GBP
737.17,737.16,C00273,INV158114,2026-01-18,USD
1461.32,1461.15,C00287,INV419700,2026-03-22,EUR
1741.08,1741.06,C00206,INV793211,2026-04-09,EUR
60723.58,60723.76,C00033,INV429075,2026-04-04,INR
1116.05,1115.96,C00189,INV190678,2026-06-10,USD
1530.63,1530.52,C00009,INV697243,2026-04-20,GBP
28990.38,28990.34,C00184,INV943950,2026-05-21,INR
2177.84,2125.61,C00037,INV753000,2026-02-10,USD
172105.94,172105.68,C00237,INV657821,2026-04-21,INR
28074.03,28074.13,C00248,INV342561,2026-04-20,INR
118530.96,118530.8,C00174,INV829235,2026-01-08,INR
2020.75,2020.83,C00324,INV818209,2026-06-13,EUR
1539.17,1539.01,C00159,INV297526,2026-04-08,GBP
1498.35,1498.21,C00082,INV226931,2026-02-07,USD
174429.68,174429.56,C00146,INV603251,2026-03-14,INR
59164.16,59164.11,C00255,INV520388,2026-05-20,INR
10779.59,10779.5,C00178,INV547354,2026-02-21,INR
1644.31,1644.59,C00241,INV308855,2026-06-28,EUR
1448.35,1448.08,C00057,INV765834,2026-04-23,USD
33192.9,33192.72,C00369,INV108343,2026-04-05,INR
687.66,687.82,C00041,INV994776,2026-03-18,EUR
62821.33,62821.57,C00179,INV395376,2026-06-06,INR
225.48,225.74,C00158,INV843478,2026-03-16,EUR
1573.11,1572.95,C00386,INV736968,2026-05-31,EUR
103237.52,100272.37,C00136,INV118010,2026-03-11,INR
139843.98,139844.19,C00371,INV329141,2026-02-02,INR
330.74,436.54,C00128,INV265353,2026-03-11,USD
115302.02,115301.94,C00168,INV415997,2026-01-12,INR
91.64,91.57,C00399,INV231765,2026-05-01,EUR
186.31,186.07,C00371,INV740615,2026-01-17,EUR
908.12,908.02,C00376,INV583887,2026-01-30,EUR
